gender,height_cm,bodyweight_kg,workout_name,set_weight_kg,reps,duration_min,calories_burned,predicted_1rm
M,175,74,Bicep Curl (Barbell),95.0,8,3,13.0,120.33333333333333
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Pull Up,27.5,10,3,13.0,36.666666666666664
M,175,74,Pull Up,27.5,10,3,13.0,36.666666666666664
M,175,74,Pull Up,27.5,10,3,13.0,36.666666666666664
M,175,74,Hammer seated row (CLOSE GRIP),130.0,10,3,13.0,173.33333333333331
M,175,74,Hammer seated row (CLOSE GRIP),130.0,10,3,13.0,173.33333333333331
M,175,74,Hammer seated row (CLOSE GRIP),130.0,10,3,13.0,173.33333333333331
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),300.0,5,4,29.6,350.0
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
M,175,74,Squat (Barbell),320.0,8,3,22.2,405.3333333333333
M,175,74,Squat (Barbell),185.0,10,3,22.2,246.66666666666666
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg curl,135.0,10,3,13.0,180.0
M,175,74,Leg curl,135.0,10,3,13.0,180.0
M,175,74,Leg curl,135.0,10,3,13.0,180.0
M,175,74,Front Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Front Squat (Barbell),155.0,5,4,29.6,180.83333333333334
M,175,74,Front Squat (Barbell),175.0,5,4,29.6,204.16666666666669
M,175,74,Incline Bench Press (Barbell),135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Incline Bench Press (Barbell),205.0,8,3,22.2,259.66666666666663
M,175,74,Incline Bench Press (Barbell),210.0,8,3,22.2,266.0
M,175,74,Incline Bench Press (Barbell),215.0,8,3,22.2,272.3333333333333
M,175,74,Incline Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Weighted dips,100.0,8,3,13.0,126.66666666666666
M,175,74,Weighted dips,100.0,8,3,13.0,126.66666666666666
M,175,74,Weighted dips,100.0,10,3,13.0,133.33333333333331
M,175,74,Weighted dips,0.0,7,3,13.0,0.0
M,175,74,Overhead Press (Dumbbell),40.0,12,3,22.2,56.0
M,175,74,Overhead Press (Dumbbell),40.0,15,2,14.8,60.0
M,175,74,Overhead Press (Dumbbell),40.0,10,3,22.2,53.33333333333333
M,175,74,Tricep pushdown,60.0,15,2,8.6,90.0
M,175,74,Tricep pushdown,60.0,15,2,8.6,90.0
M,175,74,Tricep pushdown,60.0,15,2,8.6,90.0
M,175,74,Lateral Raise (Dumbbell),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbell),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbell),40.0,15,2,8.6,60.0
M,175,74,Chin Up,55.0,9,3,13.0,71.5
M,175,74,Chin Up,55.0,9,3,13.0,71.5
M,175,74,Chin Up,55.0,9,3,13.0,71.5
M,175,74,Chin Up,55.0,9,3,13.0,71.5
M,175,74,T-bar Row,90.0,14,2,8.6,132.0
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,Pull Up,30.0,10,3,13.0,40.0
M,175,74,Pull Up,30.0,10,3,13.0,40.0
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Lat Pulldown ,135.0,10,3,13.0,180.0
M,175,74,Lat Pulldown ,135.0,10,3,13.0,180.0
M,175,74,Hammer Curl (Dumbbell ),70.0,12,3,13.0,98.0
M,175,74,Hammer Curl (Dumbbell ),50.0,6,3,13.0,60.0
M,175,74,Hammer Curl (Dumbbell ),70.0,12,3,13.0,98.0
M,175,74,Hammer Curl (Dumbbell ),50.0,6,3,13.0,60.0
M,175,74,Hammer Curl (Dumbbell ),70.0,10,3,13.0,93.33333333333333
M,175,74,Hammer Curl (Dumbbell ),50.0,8,3,13.0,63.33333333333333
M,175,74,Hammer Curl (Dumbbell ),50.0,10,3,13.0,66.66666666666666
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),325.0,5,4,29.6,379.1666666666667
M,175,74,Squat (Barbell),330.0,5,4,29.6,385.0
M,175,74,Squat (Barbell),330.0,6,3,22.2,396.0
M,175,74,Deadlift (Barbell),225.0,5,4,29.6,262.5
M,175,74,Deadlift (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Deadlift (Barbell),325.0,5,4,29.6,379.1666666666667
M,175,74,Deadlift (Barbell),325.0,5,4,29.6,379.1666666666667
M,175,74,Deadlift (Barbell),325.0,5,4,29.6,379.1666666666667
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),470.0,15,2,8.6,705.0
M,175,74,Leg press (hinge ),470.0,15,2,8.6,705.0
M,175,74,Leg curl,125.0,10,3,13.0,166.66666666666666
M,175,74,Leg curl,125.0,10,3,13.0,166.66666666666666
M,175,74,Leg curl,125.0,10,3,13.0,166.66666666666666
M,175,74,Leg Extension (Machine),135.0,15,2,8.6,202.5
M,175,74,Leg Extension (Machine),135.0,15,2,8.6,202.5
M,175,74,Seated Shoulder Press (Dumbbell),60.0,12,3,13.0,84.0
M,175,74,Seated Shoulder Press (Dumbbell),60.0,12,3,13.0,84.0
M,175,74,Seated Shoulder  Press (Barbell),95.0,8,3,13.0,120.33333333333333
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),195.0,5,4,17.3,227.50000000000003
M,175,74,Seated Shoulder  Press (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Weighted dips,90.0,8,3,13.0,114.0
M,175,74,Weighted dips,90.0,10,3,13.0,120.0
M,175,74,Weighted dips,100.0,10,3,13.0,133.33333333333331
M,175,74,Chin Up,55.0,10,3,13.0,73.33333333333333
M,175,74,Chin Up,55.0,10,3,13.0,73.33333333333333
M,175,74,Chin Up,55.0,10,3,13.0,73.33333333333333
M,175,74,Chin Up,0.0,15,2,8.6,0.0
M,175,74,Seated Cable Row (close Grip),175.0,8,3,13.0,221.66666666666666
M,175,74,Seated Cable Row (close Grip),175.0,8,3,13.0,221.66666666666666
M,175,74,T-bar Row,137.5,10,3,13.0,183.33333333333331
M,175,74,T-bar Row,137.5,10,3,13.0,183.33333333333331
M,175,74,T-bar Row,115.0,10,3,13.0,153.33333333333331
M,175,74,T-bar Row,90.0,12,3,13.0,125.99999999999999
M,175,74,T-bar Row,90.0,15,2,8.6,135.0
M,175,74,Lat Pulldown ,135.0,10,3,13.0,180.0
M,175,74,Lat Pulldown ,135.0,10,3,13.0,180.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Bicep Curl (Barbell),60.0,12,3,13.0,84.0
M,175,74,Bicep Curl (Barbell),75.0,12,3,13.0,105.0
M,175,74,Bicep Curl (Barbell),75.0,12,3,13.0,105.0
M,175,74,Pull Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Pull Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Pull Up,0.0,12,3,13.0,0.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),295.0,8,3,22.2,373.66666666666663
M,175,74,Squat (Barbell),315.0,8,3,22.2,399.0
M,175,74,Squat (Barbell),320.0,8,3,22.2,405.3333333333333
M,175,74,Squat (Barbell),320.0,7,3,22.2,394.6666666666667
M,175,74,Leg press (hinge ),475.0,12,3,13.0,665.0
M,175,74,Leg press (hinge ),475.0,12,3,13.0,665.0
M,175,74,Leg press (hinge ),475.0,12,3,13.0,665.0
M,175,74,Leg outward fly,110.0,12,3,13.0,154.0
M,175,74,Leg outward fly,110.0,12,3,13.0,154.0
M,175,74,Leg outward fly,110.0,12,3,13.0,154.0
M,175,74,Lateral Raise (Dumbbells),50.0,10,3,13.0,66.66666666666666
M,175,74,Lateral Raise (Dumbbells),50.0,10,3,13.0,66.66666666666666
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),155.0,5,4,17.3,180.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),210.0,8,3,13.0,266.0
M,175,74,Seated Shoulder  Press (Barbell),215.0,8,3,13.0,272.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),220.0,8,3,13.0,278.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Weighted dips,105.0,9,3,13.0,136.5
M,175,74,Weighted dips,105.0,9,3,13.0,136.5
M,175,74,Weighted dips,105.0,9,3,13.0,136.5
M,175,74,Weighted dips,70.0,12,3,13.0,98.0
M,175,74,Incline Press (Dumbbell),140.0,12,3,13.0,196.0
M,175,74,Incline Press (Dumbbell),140.0,12,3,13.0,196.0
M,175,74,Overhead Press (Dumbbell),60.0,10,3,22.2,80.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,T-bar Row,125.0,10,3,13.0,166.66666666666666
M,175,74,T-bar Row,125.0,10,3,13.0,166.66666666666666
M,175,74,T-bar Row,137.5,10,3,13.0,183.33333333333331
M,175,74,T-bar Row,137.5,10,3,13.0,183.33333333333331
M,175,74,Lat Pulldown ,140.0,10,3,13.0,186.66666666666666
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Bicep Curl (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Bicep Curl (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Bicep Curl (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Pull Up,25.0,11,3,13.0,34.166666666666664
M,175,74,Hammer seated row (CLOSE GRIP),130.0,12,3,13.0,182.0
M,175,74,Hammer seated row (CLOSE GRIP),145.0,12,3,13.0,203.0
M,175,74,Hammer seated row (CLOSE GRIP),165.0,10,3,13.0,220.0
M,175,74,Hammer seated row (CLOSE GRIP),165.0,10,3,13.0,220.0
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),295.0,5,4,29.6,344.1666666666667
M,175,74,Squat (Barbell),315.0,5,4,29.6,367.5
M,175,74,Squat (Barbell),330.0,5,4,29.6,385.0
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),340.0,6,3,22.2,408.0
M,175,74,Squat (Barbell),155.0,10,3,22.2,206.66666666666666
M,175,74,Squat (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Deadlift (Barbell),225.0,4,4,29.6,255.0
M,175,74,Deadlift (Barbell),275.0,4,4,29.6,311.6666666666667
M,175,74,Deadlift (Barbell),335.0,4,4,29.6,379.66666666666663
M,175,74,Deadlift (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Deadlift (Barbell),350.0,5,4,29.6,408.33333333333337
M,175,74,Good Morning (Barbell),100.0,11,3,13.0,136.66666666666666
M,175,74,Good Morning (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Leg outward fly,110.0,12,3,13.0,154.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),155.0,5,4,29.6,180.83333333333334
M,175,74,Incline Bench Press (Barbell),185.0,3,4,29.6,203.50000000000003
M,175,74,Incline Bench Press (Barbell),205.0,3,4,29.6,225.50000000000003
M,175,74,Incline Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Incline Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),240.0,5,4,29.6,280.0
M,175,74,Incline Bench Press (Barbell),250.0,4,4,29.6,283.3333333333333
M,175,74,Incline Press (Dumbbell),160.0,12,3,13.0,224.0
M,175,74,Incline Press (Dumbbell),180.0,10,3,13.0,240.0
M,175,74,Incline Press (Dumbbell),180.0,8,3,13.0,228.0
M,175,74,Lateral Raise (Dumbbells),30.0,15,2,8.6,45.0
M,175,74,Lateral Raise (Dumbbells),50.0,15,2,8.6,75.0
M,175,74,Tricep Extension,75.0,12,3,13.0,105.0
M,175,74,Landmine Press,90.0,10,3,13.0,120.0
M,175,74,Landmine Press,105.0,10,3,13.0,140.0
M,175,74,Landmine Press,105.0,8,3,13.0,133.0
M,175,74,Landmine Press,105.0,8,3,13.0,133.0
M,175,74,Chin Up,57.5,8,3,13.0,72.83333333333333
M,175,74,Chin Up,57.5,8,3,13.0,72.83333333333333
M,175,74,Chin Up,57.5,8,3,13.0,72.83333333333333
M,175,74,Chin Up,57.5,7,3,13.0,70.91666666666667
M,175,74,Chin Up,57.5,7,3,13.0,70.91666666666667
M,175,74,T-bar Row,125.0,8,3,13.0,158.33333333333331
M,175,74,T-bar Row,125.0,8,3,13.0,158.33333333333331
M,175,74,T-bar Row,125.0,8,3,13.0,158.33333333333331
M,175,74,T-bar Row,125.0,8,3,13.0,158.33333333333331
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Bicep Curl (Barbell),97.5,11,3,13.0,133.25
M,175,74,Bicep Curl (Barbell),97.5,10,3,13.0,130.0
M,175,74,Bicep Curl (Barbell),97.5,10,3,13.0,130.0
M,175,74,Pull Up,0.0,7,3,13.0,0.0
M,175,74,Hammer seated row (CLOSE GRIP),125.0,12,3,13.0,175.0
M,175,74,Hammer seated row (CLOSE GRIP),125.0,12,3,13.0,175.0
M,175,74,Hammer seated row (CLOSE GRIP),125.0,12,3,13.0,175.0
M,175,74,Bicep Curl (Dumbbell),40.0,12,3,13.0,56.0
M,175,74,Bicep Curl (Dumbbell),40.0,15,2,8.6,60.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),245.0,6,3,22.2,294.0
M,175,74,Squat (Barbell),245.0,6,3,22.2,294.0
M,175,74,Squat (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Squat (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Squat (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Squat (Barbell),265.0,6,3,22.2,318.0
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Leg press (hinge ),500.0,12,3,13.0,700.0
M,175,74,Leg press (hinge ),500.0,11,3,13.0,683.3333333333334
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg curl,130.0,11,3,13.0,177.66666666666666
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Good Morning (Barbell),100.0,12,3,13.0,140.0
M,175,74,Good Morning (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Good Morning (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Seated Shoulder  Press (Barbell),95.0,8,3,13.0,120.33333333333333
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Seated Shoulder  Press (Barbell),155.0,6,3,13.0,186.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),205.0,3,4,17.3,225.50000000000003
M,175,74,Seated Shoulder  Press (Barbell),220.0,8,3,13.0,278.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),222.5,8,3,13.0,281.8333333333333
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Weighted dips,0.0,5,4,17.3,0.0
M,175,74,Weighted dips,107.5,8,3,13.0,136.16666666666666
M,175,74,Weighted dips,107.5,8,3,13.0,136.16666666666666
M,175,74,Weighted dips,107.5,8,3,13.0,136.16666666666666
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Chin Up,60.0,9,3,13.0,78.0
M,175,74,Chin Up,60.0,9,3,13.0,78.0
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Rear delt fly,135.0,12,3,13.0,189.0
M,175,74,Rear delt fly,135.0,12,3,13.0,189.0
M,175,74,Rear delt fly,135.0,12,3,13.0,189.0
M,175,74,Pull Up,35.0,9,3,13.0,45.5
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown ,155.0,12,3,13.0,217.0
M,175,74,Lat Pulldown ,155.0,12,3,13.0,217.0
M,175,74,Hammer Curl (Dumbbell ),50.0,13,2,8.6,71.66666666666667
M,175,74,Hammer Curl (Dumbbell ),50.0,11,3,13.0,68.33333333333333
M,175,74,Hammer Curl (Dumbbell ),50.0,12,3,13.0,70.0
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),135.0,5,4,29.6,157.5
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),245.0,5,4,29.6,285.83333333333337
M,175,74,Squat (Barbell),270.0,5,4,29.6,315.0
M,175,74,Squat (Barbell),305.0,5,4,29.6,355.83333333333337
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
M,175,74,Squat (Barbell),320.0,8,3,22.2,405.3333333333333
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Good Morning (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Good Morning (Barbell),95.0,12,3,13.0,133.0
M,175,74,Leg outward fly,120.0,13,2,8.6,172.0
M,175,74,Leg outward fly,120.0,13,2,8.6,172.0
M,175,74,Leg outward fly,120.0,13,2,8.6,172.0
M,175,74,Leg outward fly,120.0,13,2,8.6,172.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),455.0,12,3,13.0,637.0
M,175,74,Leg press (hinge ),505.0,12,3,13.0,707.0
M,175,74,Leg press (hinge ),505.0,12,3,13.0,707.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),155.0,5,4,29.6,180.83333333333334
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),205.0,3,4,29.6,225.50000000000003
M,175,74,Incline Bench Press (Barbell),227.5,8,3,22.2,288.16666666666663
M,175,74,Incline Bench Press (Barbell),227.5,8,3,22.2,288.16666666666663
M,175,74,Incline Bench Press (Barbell),232.5,8,3,22.2,294.5
M,175,74,Incline Bench Press (Barbell),242.5,5,4,29.6,282.9166666666667
M,175,74,Incline Bench Press (Barbell),250.0,5,4,29.6,291.6666666666667
M,175,74,Overhead Press (Dumbbell),80.0,10,3,22.2,106.66666666666666
M,175,74,Overhead Press (Dumbbell),120.0,12,3,22.2,168.0
M,175,74,Incline Press (Dumbbell),170.0,10,3,13.0,226.66666666666666
M,175,74,Incline Press (Dumbbell),170.0,10,3,13.0,226.66666666666666
M,175,74,Landmine Press,115.0,10,3,13.0,153.33333333333331
M,175,74,Landmine Press,115.0,10,3,13.0,153.33333333333331
M,175,74,Lateral Raise (Dumbbells),24.0,18,2,8.6,38.400000000000006
M,175,74,Lateral Raise (Dumbbells),24.0,18,2,8.6,38.400000000000006
M,175,74,Tricep Extension,85.0,12,3,13.0,118.99999999999999
M,175,74,Tricep Extension,85.0,12,3,13.0,118.99999999999999
M,175,74,Chin Up,57.5,8,3,13.0,72.83333333333333
M,175,74,Chin Up,57.5,8,3,13.0,72.83333333333333
M,175,74,Chin Up,62.5,8,3,13.0,79.16666666666666
M,175,74,Chin Up,62.5,8,3,13.0,79.16666666666666
M,175,74,T-bar Row,135.0,8,3,13.0,171.0
M,175,74,T-bar Row,135.0,10,3,13.0,180.0
M,175,74,T-bar Row,135.0,10,3,13.0,180.0
M,175,74,Rear delt fly,135.0,14,2,8.6,198.00000000000003
M,175,74,Rear delt fly,135.0,12,3,13.0,189.0
M,175,74,Bicep Curl (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Bicep Curl (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Hammer Curl (Dumbbell ),50.0,10,3,13.0,66.66666666666666
M,175,74,Pull Up,0.0,10,3,13.0,0.0
M,175,74,Hammer seated row (CLOSE GRIP),160.0,12,3,13.0,224.0
M,175,74,Hammer seated row (CLOSE GRIP),160.0,12,3,13.0,224.0
M,175,74,Hammer seated row (CLOSE GRIP),160.0,12,3,13.0,224.0
M,175,74,Bicep Curl (Dumbbell),50.0,12,3,13.0,70.0
M,175,74,Bicep Curl (Dumbbell),50.0,12,3,13.0,70.0
M,175,74,Seated Shoulder Press (Dumbbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Seated Shoulder Press (Dumbbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Seated Shoulder Press (Dumbbell),100.0,12,3,13.0,140.0
M,175,74,Lateral Raise (Dumbbells),30.0,12,3,13.0,42.0
M,175,74,Lateral Raise (Dumbbells),30.0,15,2,8.6,45.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Seated Shoulder  Press (Barbell),155.0,5,4,17.3,180.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Seated Shoulder  Press (Barbell),205.0,3,4,17.3,225.50000000000003
M,175,74,Seated Shoulder  Press (Barbell),225.0,7,3,13.0,277.5
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,8,3,13.0,171.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,110.0,9,3,13.0,143.0
M,175,74,Weighted dips,110.0,10,3,13.0,146.66666666666666
M,175,74,Weighted dips,110.0,10,3,13.0,146.66666666666666
M,175,74,Weighted dips,110.0,10,3,13.0,146.66666666666666
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),255.0,5,4,29.6,297.5
M,175,74,Squat (Barbell),285.0,5,4,29.6,332.5
M,175,74,Squat (Barbell),325.0,6,3,22.2,390.0
M,175,74,Squat (Barbell),325.0,6,3,22.2,390.0
M,175,74,Squat (Barbell),325.0,6,3,22.2,390.0
M,175,74,Squat (Barbell),325.0,3,4,29.6,357.50000000000006
M,175,74,Leg press (hinge ),510.0,12,3,13.0,714.0
M,175,74,Leg press (hinge ),510.0,12,3,13.0,714.0
M,175,74,Chin Up,65.0,8,3,13.0,82.33333333333333
M,175,74,Chin Up,65.0,8,3,13.0,82.33333333333333
M,175,74,Chin Up,65.0,8,3,13.0,82.33333333333333
M,175,74,Chin Up,35.0,12,3,13.0,49.0
M,175,74,Chin Up,35.0,12,3,13.0,49.0
M,175,74,Bent Over Row (Dumbbell),160.0,10,3,13.0,213.33333333333331
M,175,74,Bent Over Row (Dumbbell),160.0,10,3,13.0,213.33333333333331
M,175,74,Bent Over Row (Dumbbell),160.0,10,3,13.0,213.33333333333331
M,175,74,Hammer seated row (CLOSE GRIP),160.0,10,3,13.0,213.33333333333331
M,175,74,Hammer seated row (CLOSE GRIP),160.0,12,3,13.0,224.0
M,175,74,Hammer seated row (CLOSE GRIP),160.0,12,3,13.0,224.0
M,175,74,Bicep Curl (Dumbbell),40.0,16,2,8.6,61.33333333333333
M,175,74,Bicep Curl (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Bicep Curl (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Bicep Curl (Barbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Incline Bench Press (Barbell),115.0,5,4,29.6,134.16666666666669
M,175,74,Incline Bench Press (Barbell),155.0,5,4,29.6,180.83333333333334
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),245.0,5,4,29.6,285.83333333333337
